200501030000,1.20080,1.21270,1.20040,1.20820,11196
200501040000,1.20820,1.22720,1.20590,1.22170,21325
200501050000,1.22160,1.23280,1.22120,1.22470,19800
200501060000,1.22470,1.23960,1.22385,1.23560,20494
200501070000,1.23560,1.23820,1.22300,1.23160,19364
200501090000,1.23280,1.23400,1.23170,1.23190,248
200501100000,1.23210,1.23235,1.21840,1.22130,17355
200501110000,1.22130,1.22380,1.21420,1.21900,19487
200501120000,1.21910,1.22150,1.19470,1.20170,20181
200501130000,1.20170,1.20590,1.19950,1.20270,19436
200501140000,1.20270,1.22150,1.20270,1.21750,22644
200501160000,1.21680,1.21790,1.21680,1.21760,139
200501170000,1.21760,1.21975,1.21220,1.21875,10081
200501180000,1.21895,1.22630,1.21800,1.22440,19170
200501190000,1.22430,1.23110,1.21680,1.22895,19740
200501200000,1.22895,1.23670,1.22735,1.23380,21238
200501210000,1.23380,1.23540,1.21840,1.22230,16997
200501230000,1.22120,1.22210,1.22120,1.22180,123
200501240000,1.22170,1.22690,1.21440,1.22410,16579
200501250000,1.22410,1.24090,1.22170,1.23530,20658
200501260000,1.23530,1.23870,1.22780,1.23320,22288
200501270000,1.23320,1.24290,1.23130,1.23790,22651
200501280000,1.23790,1.24700,1.23745,1.23890,17539
200501300000,1.23900,1.24110,1.23880,1.24060,280
200501310000,1.24050,1.24470,1.23630,1.24060,20107
200502010000,1.24050,1.24380,1.23150,1.23190,19160
200502020000,1.23190,1.24160,1.23090,1.23780,18893
200502030000,1.23790,1.24610,1.23760,1.24070,17834
200502040000,1.24070,1.25030,1.23705,1.24960,19425
200502050000,1.24910,1.24910,1.24910,1.24910,1
200502060000,1.24920,1.24980,1.24900,1.24970,227
200502070000,1.24970,1.25820,1.24900,1.25530,17737
200502080000,1.25530,1.25740,1.24550,1.24930,18347
200502090000,1.24940,1.25240,1.24610,1.24800,16679
200502100000,1.24800,1.25600,1.23880,1.24220,18568
200502110000,1.24230,1.24360,1.23600,1.23630,14951
200502130000,1.23730,1.23760,1.23430,1.23700,326
200502140000,1.23700,1.23880,1.22910,1.23450,18442
200502150000,1.23450,1.23720,1.22880,1.23140,19828
200502160000,1.23130,1.24520,1.22910,1.23710,22301
200502170000,1.23710,1.23830,1.22660,1.22870,19278
200502180000,1.22890,1.23360,1.22860,1.23140,16453
200502200000,1.23160,1.23220,1.23130,1.23150,208
200502210000,1.23140,1.23620,1.22790,1.23450,11502
200502220000,1.23450,1.23530,1.22320,1.22650,24058
200502230000,1.22650,1.24985,1.22650,1.24845,25521
200502240000,1.24845,1.24910,1.23790,1.24090,27641
200502250000,1.24090,1.24515,1.23810,1.23850,20146
200502270000,1.23830,1.23960,1.23810,1.23860,201
200502280000,1.23860,1.23880,1.22760,1.23490,21170
200503010000,1.23490,1.24480,1.23280,1.24120,22420
200503020000,1.24120,1.24610,1.23780,1.23860,20476
200503030000,1.23860,1.24940,1.23810,1.24420,20938
200503040000,1.24400,1.24540,1.22920,1.23160,19150
200503060000,1.23210,1.23210,1.23110,1.23130,180
200503070000,1.23140,1.23510,1.22700,1.22910,16979
200503080000,1.22910,1.23020,1.21250,1.21280,22266
200503090000,1.21290,1.21410,1.20010,1.20670,25624
200503100000,1.20670,1.20680,1.19960,1.20300,24467
200503110000,1.20300,1.21190,1.20210,1.20640,21766
200503130000,1.20610,1.20630,1.20330,1.20380,317
200503140000,1.20380,1.20990,1.20340,1.20780,18332
200503150000,1.20780,1.20890,1.19810,1.20745,19442
200503160000,1.20745,1.20805,1.19985,1.20365,21147
200503170000,1.20375,1.20940,1.19790,1.20140,20239
200503180000,1.20130,1.20780,1.20010,1.20270,18319
200503200000,1.20250,1.20400,1.20210,1.20330,402
200503210000,1.20320,1.21400,1.20250,1.21130,21611
200503220000,1.21110,1.21280,1.19860,1.20945,23319
200503230000,1.20965,1.21810,1.20765,1.21615,24443
200503240000,1.21625,1.21965,1.21230,1.21590,20961
200503250000,1.21590,1.21900,1.21300,1.21830,4992
200503270000,1.21850,1.21860,1.21770,1.21780,399
200503280000,1.21820,1.22645,1.21525,1.21725,13130
200503290000,1.21715,1.21865,1.20830,1.21080,20648
200503300000,1.21070,1.21830,1.20570,1.21710,20788
200503310000,1.21710,1.21730,1.20840,1.21045,20645
200504010000,1.21045,1.21850,1.20665,1.21430,20987
200504030000,1.21510,1.21750,1.21490,1.21620,407
200504040000,1.21620,1.22330,1.21580,1.22230,17813
200504050000,1.22270,1.22560,1.21710,1.21950,21023
200504060000,1.21950,1.22500,1.21660,1.22330,20505
200504070000,1.22330,1.22370,1.21780,1.22355,20938
200504080000,1.22355,1.23215,1.22265,1.22890,22174
200504100000,1.22960,1.22970,1.22830,1.22840,605
200504110000,1.22840,1.23640,1.22380,1.23390,18941
200504120000,1.23380,1.24215,1.23090,1.23765,21482
200504130000,1.23765,1.23860,1.23330,1.23820,20493
200504140000,1.23820,1.24570,1.23750,1.24285,21953
200504150000,1.24275,1.24780,1.23960,1.24660,21575
200504170000,1.24790,1.24790,1.24520,1.24550,283
