200501030000,102.57,102.775,101.67499999999997,102.36499999999998,30681.0
200501040000,102.36499999999998,102.69368353198733,100.34309827292628,100.79130308927266,39559.0
200501050000,100.8012631963026,101.35190500972816,100.14435717326857,101.20216907800717,36425.0
200501060000,101.19250869531551,101.21198002660189,99.98041832273837,100.24328129510448,36158.0
200501070000,100.24328129510448,101.24652625874039,100.03785494540762,100.39137936116502,41745.0
200501090000,100.34360579146806,100.48721366160184,100.27658878540564,100.47763980359291,567.0
200501100000,100.4584920875751,101.03424044226557,100.3337466107255,100.9382823831505,30176.0
200501110000,100.9382823831505,101.97488822008273,100.82202752293378,101.65518735448681,43238.0
200501120000,101.65518735448681,102.94245942248465,101.54709580679234,102.60835827506538,41769.0
200501130000,102.60835827506538,102.84865887992504,102.24790736777594,102.58432821457943,42512.0
200501140000,102.58432821457943,103.3048924492873,101.88277886939855,103.05869966909545,47067.0
200501160000,103.10873885206126,103.20984567580324,102.9975213459451,103.05818544019029,1834.0
200501170000,103.05818544019029,103.39757140812036,102.7309203996863,102.83192812823691,19582.0
200501180000,102.83192812823691,102.9324933170102,102.08372312376365,102.83595073578785,28709.0
200501190000,102.83595073578785,103.05721146108735,102.10176742002133,102.15205394849849,31223.0
200501200000,102.15205394849849,102.5788040038551,101.48314804777675,101.69553063346585,31683.0
200501210000,101.69553063346585,102.4627471330703,101.17618407988745,102.35454993440813,25717.0
200501230000,102.36438604337744,102.3843187443887,102.20492443528727,102.23482348680417,1242.0
200501240000,102.22485713629855,102.55881486111913,102.05191474308789,102.4494834631124,24545.0
200501250000,102.4494834631124,102.49939843595652,100.72042880379188,101.00993564628779,30117.0
200501260000,101.02990163542543,102.26502874151564,101.00077127914973,101.9562469649931,28008.0
200501270000,101.9562469649931,102.66040294061754,101.51318253089232,102.1758012158198,31106.0
200501280000,102.1659113847015,102.20563374527097,101.26619991780278,101.76868777900671,18225.0
200501300000,101.5700759761593,101.65841485167009,101.35413650268855,101.42284451697469,1558.0
200501310000,101.42284451697469,101.6988383619403,101.256465248733,101.43458893590939,24115.0
200502010000,101.43458893590939,101.55206032767826,100.98232407759915,101.39347394879029,24697.0
200502020000,101.39347394879029,101.68691444835267,100.97483216941461,101.3699987088253,26311.0
200502030000,101.3699987088253,101.40910599585467,100.34147705995292,100.58785296823794,27732.0
200502040000,100.58785296823794,101.56115337165748,100.44344638019349,100.95753383363171,25839.0
200502050000,100.48580564601986,100.48580564601986,100.48580564601986,100.48580564601986,1.0
200502060000,100.9757928424963,100.9757928424963,100.41309146039939,100.71384564738221,2010.0
200502070000,100.71384564738221,100.99374037893699,100.03437705767682,100.21775636455753,27614.0
200502080000,100.22740790702495,100.2847604589011,99.17403270423306,99.3862371461748,28298.0
200502090000,99.39579590482083,99.77749441355448,99.15887958905512,99.50861319804261,26168.0
200502100000,99.50861319804261,99.72910688661824,98.33641598185416,99.26362021073635,27822.0
200502110000,99.26362021073635,99.59367381077206,99.22236351073188,99.39864213802367,16682.0
200502130000,99.47365431984997,99.69022891747933,99.39361588159565,99.62431490950516,1317.0
200502140000,99.62431490950516,100.39312598588303,99.62431490950516,99.96432963615874,25104.0
200502150000,99.97377448967693,100.74419364424489,99.73599079999546,100.47026683373183,26892.0
200502160000,100.47026683373183,100.48947941391957,99.38283479510613,99.58456688707732,34608.0
200502170000,99.58456688707732,99.9092478747482,99.31462862407187,99.58267920691645,38420.0
200502180000,99.59211760772082,99.90174410366716,99.23717991724574,99.45240809125721,33986.0
200502200000,99.47128775564418,99.47128775564418,99.31119953337344,99.4430368928905,1173.0
200502210000,99.4430368928905,99.68962098967205,99.3018627916797,99.6425629559351,26413.0
200502220000,99.6425629559351,101.17148400576727,99.50082120224236,100.7557081949353,47637.0
200502230000,100.7557081949353,100.85040522575052,99.92469343472003,100.01166009567278,45501.0
200502240000,99.99233417101664,100.40730330959045,99.48028509635448,99.54690858190531,43194.0
200502250000,99.54690858190531,100.00347654257588,99.53747535957741,99.83084857397522,37677.0
200502270000,99.82613196281127,100.22929930814534,99.73601220326601,100.20084043671001,1417.0
200502280000,100.20084043671001,100.8966464196924,100.15305156425244,100.446475241142,40345.0
200503010000,100.446475241142,100.83642809013706,100.23517074168655,100.54540416588704,40326.0
200503020000,100.54540416588704,100.60314629334049,99.8881062817087,100.2095374578662,40035.0
200503030000,100.2095374578662,100.28983815756342,99.67993522414882,99.71817365257607,37780.0
200503040000,99.71817365257607,100.66101873476674,99.48151575041977,100.23598114249404,33739.0
200503060000,100.24828735340618,100.4683399024736,100.23871985127282,100.3822323832733,1212.0
200503070000,100.3822323832733,100.48775651899732,99.67617998424723,99.9332751512839,33065.0
200503080000,99.9332751512839,100.64444927516753,99.86672142311298,100.42006813447698,37247.0
200503090000,100.42006813447698,101.30909814606945,100.26645603744156,100.95579032288799,42356.0
200503100000,100.9653910789527,101.27014684469648,100.65869419368192,101.03138914287175,42538.0
200503110000,101.03138914287175,101.2451916208578,100.70096713143873,101.00223425951,35160.0
200503130000,101.00709340673696,101.2693611878575,101.00709340673696,101.17708178338916,1637.0
200503140000,101.17708178338916,101.18682815481613,99.83403180075251,100.03090850357734,39438.0
200503150000,100.03090850357734,100.81506484536047,100.01756927054579,100.44537752991472,39123.0
200503160000,100.44537752991472,101.07081335331168,100.30511081683338,100.76337946162656,36849.0
200503170000,100.76337946162656,100.85039446979724,100.12913673540484,100.43852343112276,35195.0
200503180000,100.43852343112276,100.43852343112276,99.94476505242046,100.2617694589803,33539.0
200503200000,100.23775397363487,100.3238647726386,100.18513070757702,100.29994510624869,769.0
200503210000,100.30951297280467,100.32867612362573,99.52957273438777,99.80935473637517,35064.0
200503220000,99.80935473637517,100.14517680587939,99.3577973773808,99.4526623687662,39463.0
200503230000,99.4526623687662,99.74464938750239,98.88564241625268,99.13053475454754,44337.0
200503240000,99.13053475454754,99.13053475454754,98.52412876454521,98.6757302620458,41642.0
200503250000,98.6757302620458,98.80554722788446,98.56445857704124,98.70447544733864,9541.0
200503270000,98.73229336858978,98.7555015612861,98.50485308016606,98.58840257387274,1076.0
200503280000,98.59768585095125,98.59768585095125,97.77742716866071,97.81445916334651,33677.0
200503290000,97.81445916334651,98.16983001157286,97.49189177803338,97.63404011732392,41124.0
200503300000,97.63404011732392,98.01533797540317,97.53236068850278,97.71211539302588,41741.0
200503310000,97.71211539302588,98.4450153633099,97.67574318606388,97.86487866226622,43703.0
200504010000,97.85578561052573,98.35555234411909,97.41256182854328,97.62778983790103,38963.0
200504030000,97.58675059882857,97.6184949760855,97.45523817876416,97.46430800083758,1402.0
